"200006621";"340"
"200006622";"341"
"200006623";"341"
"200006624";"342"
"200006625";"342"
"200006626";"343"
"200006627";"343"
"200006628";"344"
"200006629";"344"
"200006630";"345"
"200006631";"345"
"200006632";"346"
"200006633";"346"
"200006634";"347"
"200006635";"347"
"200006636";"348"
"200006637";"348"
"200006638";"349"
"200006639";"349"
"200006640";"350"
"200006641";"350"
"200006642";"351"
"200006643";"351"
"200006644";"352"
"200006645";"352"
"200006646";"353"
"200006647";"353"
"200006648";"354"
"200006649";"354"
"200006650";"355"
"200006651";"355"
"200006652";"356"
"200006653";"356"
"200006654";"357"
"200006655";"357"
"200006656";"358"
"200006657";"358"
"200006658";"359"
"200006659";"359"
"200006660";"360"
"200006661";"360"
"200006662";"361"
"200006663";"361"
"200006664";"362"
"200006665";"362"
"200006666";"363"
"200006667";"363"
"200006668";"364"
"200006669";"364"
"200006670";"365"
"200006671";"365"
"200006672";"366"
"200006673";"366"
"200006674";"367"
"200006675";"367"
"200006676";"368"
"200006677";"368"
"200006678";"369"
"200006679";"369"
"200006680";"370"
"200006681";"370"
"200006682";"371"
"200006683";"371"
"200006684";"372"
"200006685";"372"
"200006686";"373"
"200006687";"373"
"200006688";"374"
"200006689";"374"
"200006690";"375"
"200006691";"375"
"200006692";"376"
"200006693";"376"
"200006694";"377"
"200006695";"377"
"200006696";"378"
"200006697";"378"
"200006698";"379"
"200006699";"379"
"200006700";"380"
"200006701";"380"
"200006702";"381"
"200006703";"381"
"200006704";"382"
"200006705";"382"
"200006706";"383"
"200006707";"383"
"200006708";"384"
"200006709";"384"
"200006710";"385"
"200006711";"385"
"200006712";"386"
"200006713";"386"
"200006714";"387"
"200006715";"387"
"200006716";"388"
"200006717";"388"
"200006718";"389"
"200006719";"389"
"200006720";"390"
"200006721";"390"
"200006722";"391"
"200006723";"391"
"200006724";"392"
"200006725";"392"
"200006726";"393"
"200006727";"393"
"200006728";"394"
"200006729";"394"
"200006730";"395"
"200006731";"395"
"200006732";"396"
"200006733";"396"
"200006734";"397"
"200006735";"397"
"200006736";"398"
"200006737";"398"
"200006738";"399"
"200006739";"399"
"200006740";"400"
"200006741";"400"
"200006742";"401"
"200006743";"401"
"200006744";"402"
"200006745";"402"
